Date,Vehicle body type,Motive power,Count
2019-09-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1115
2019-09-01T00:00:00.000,Light Vehicle,Other,127
2019-09-01T00:00:00.000,Light Vehicle,LPG,889
2019-09-01T00:00:00.000,Light Vehicle,Hybrid,3350
2019-09-01T00:00:00.000,Light Vehicle,Electric,310
2019-09-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,14
2019-09-01T00:00:00.000,Light Vehicle,Diesel,54168
2019-09-01T00:00:00.000,Motorcycle,,13
2019-09-01T00:00:00.000,Motorcycle,Petrol,11509
2019-09-01T00:00:00.000,Motorcycle,Electric,10
2019-09-01T00:00:00.000,Heavy Vehicle,,459
2019-09-01T00:00:00.000,Heavy Vehicle,Petrol,29
2019-09-01T00:00:00.000,Heavy Vehicle,LPG,14
2019-09-01T00:00:00.000,Heavy Vehicle,Electric,6
2019-09-01T00:00:00.000,Heavy Vehicle,Diesel,2590
2019-09-01T00:00:00.000,Heavy Vehicle,CNG,73
2019-09-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2019-09-01T00:00:00.000,Light Vehicle,Solar,1
2019-09-01T00:00:00.000,Light Vehicle,Steam,1
2019-09-01T00:00:00.000,Motorcycle,Other,2
2019-09-01T00:00:00.000,Motorcycle,Diesel,2
2019-09-01T00:00:00.000,Light Vehicle,CNG,2
2019-09-01T00:00:00.000,Light Vehicle,Petrol,227573
2019-09-01T00:00:00.000,Light Vehicle,,39255
2019-09-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,82
2019-09-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1115
2019-09-01T00:00:00.000,Light Vehicle,Other,127
2019-09-01T00:00:00.000,Light Vehicle,LPG,889
2019-09-01T00:00:00.000,Light Vehicle,Hybrid,3350
2019-09-01T00:00:00.000,Light Vehicle,Electric,310
2019-09-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,14
2019-09-01T00:00:00.000,Light Vehicle,Diesel,54168
2019-09-01T00:00:00.000,Motorcycle,,13
2019-09-01T00:00:00.000,Motorcycle,Petrol,11509
2019-09-01T00:00:00.000,Motorcycle,Electric,10
2019-09-01T00:00:00.000,Heavy Vehicle,,459
2019-09-01T00:00:00.000,Heavy Vehicle,Petrol,29
2019-09-01T00:00:00.000,Heavy Vehicle,LPG,14
2019-09-01T00:00:00.000,Heavy Vehicle,Electric,6
2019-09-01T00:00:00.000,Heavy Vehicle,Diesel,2590
2019-09-01T00:00:00.000,Heavy Vehicle,CNG,73
2019-09-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2019-09-01T00:00:00.000,Light Vehicle,Solar,1
2019-09-01T00:00:00.000,Light Vehicle,Steam,1
2019-09-01T00:00:00.000,Motorcycle,Other,2
2019-09-01T00:00:00.000,Motorcycle,Diesel,2
2019-09-01T00:00:00.000,Light Vehicle,CNG,2
2019-10-01T00:00:00.000,Light Vehicle,,39440
2019-10-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,83
2019-10-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1092
2019-10-01T00:00:00.000,Light Vehicle,Petrol,227682
2019-10-01T00:00:00.000,Light Vehicle,Other,128
2019-10-01T00:00:00.000,Light Vehicle,LPG,878
2019-10-01T00:00:00.000,Light Vehicle,Hybrid,3432
2019-10-01T00:00:00.000,Light Vehicle,Electric,346
2019-10-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,14
2019-10-01T00:00:00.000,Light Vehicle,Diesel,54381
2019-10-01T00:00:00.000,Motorcycle,,13
2019-10-01T00:00:00.000,Motorcycle,Petrol,12100
2019-10-01T00:00:00.000,Motorcycle,Electric,11
2019-10-01T00:00:00.000,Heavy Vehicle,,459
2019-10-01T00:00:00.000,Heavy Vehicle,Petrol,29
2019-10-01T00:00:00.000,Heavy Vehicle,LPG,14
2019-10-01T00:00:00.000,Heavy Vehicle,Electric,6
2019-10-01T00:00:00.000,Heavy Vehicle,Diesel,2592
2019-10-01T00:00:00.000,Heavy Vehicle,CNG,73
2019-10-01T00:00:00.000,Motorcycle,Diesel,3
2019-10-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2019-10-01T00:00:00.000,Light Vehicle,Solar,1
2019-10-01T00:00:00.000,Light Vehicle,Steam,1
2019-10-01T00:00:00.000,Motorcycle,Other,2
2019-10-01T00:00:00.000,Light Vehicle,CNG,2
2019-10-01T00:00:00.000,Light Vehicle,,39440
2019-10-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,83
2019-10-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1092
2019-10-01T00:00:00.000,Light Vehicle,Petrol,227682
2019-10-01T00:00:00.000,Light Vehicle,Other,128
2019-10-01T00:00:00.000,Light Vehicle,LPG,878
2019-10-01T00:00:00.000,Light Vehicle,Hybrid,3432
2019-10-01T00:00:00.000,Light Vehicle,Electric,346
2019-10-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,14
2019-10-01T00:00:00.000,Light Vehicle,Diesel,54381
2019-10-01T00:00:00.000,Motorcycle,,13
2019-10-01T00:00:00.000,Motorcycle,Petrol,12100
2019-10-01T00:00:00.000,Motorcycle,Electric,11
2019-10-01T00:00:00.000,Heavy Vehicle,,459
2019-10-01T00:00:00.000,Heavy Vehicle,Petrol,29
2019-10-01T00:00:00.000,Heavy Vehicle,LPG,14
2019-10-01T00:00:00.000,Heavy Vehicle,Electric,6
2019-10-01T00:00:00.000,Heavy Vehicle,Diesel,2592
2019-10-01T00:00:00.000,Heavy Vehicle,CNG,73
2019-10-01T00:00:00.000,Motorcycle,Diesel,3
2019-10-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2019-10-01T00:00:00.000,Light Vehicle,Solar,1
2019-10-01T00:00:00.000,Light Vehicle,Steam,1
2019-10-01T00:00:00.000,Motorcycle,Other,2
2019-10-01T00:00:00.000,Light Vehicle,CNG,2
2019-11-01T00:00:00.000,Motorcycle,Electric,11
2019-11-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,84
2019-11-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1068
2019-11-01T00:00:00.000,Light Vehicle,Petrol,227445
2019-11-01T00:00:00.000,Light Vehicle,Other,127
2019-11-01T00:00:00.000,Light Vehicle,LPG,857
2019-11-01T00:00:00.000,Light Vehicle,Hybrid,3502
2019-11-01T00:00:00.000,Light Vehicle,Electric,381
2019-11-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,15
2019-11-01T00:00:00.000,Light Vehicle,Diesel,54625
2019-11-01T00:00:00.000,Motorcycle,,13
2019-11-01T00:00:00.000,Motorcycle,Petrol,12361
2019-11-01T00:00:00.000,Light Vehicle,,39538
2019-11-01T00:00:00.000,Heavy Vehicle,,459
2019-11-01T00:00:00.000,Heavy Vehicle,Petrol,27
2019-11-01T00:00:00.000,Heavy Vehicle,LPG,13
2019-11-01T00:00:00.000,Heavy Vehicle,Electric,6
2019-11-01T00:00:00.000,Heavy Vehicle,Diesel,2587
2019-11-01T00:00:00.000,Heavy Vehicle,CNG,73
2019-11-01T00:00:00.000,Motorcycle,Diesel,5
2019-11-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2019-11-01T00:00:00.000,Light Vehicle,Solar,1
2019-11-01T00:00:00.000,Light Vehicle,Steam,1
2019-11-01T00:00:00.000,Motorcycle,Other,2
2019-11-01T00:00:00.000,Light Vehicle,CNG,2
2019-11-01T00:00:00.000,Motorcycle,Electric,11
2019-11-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,84
2019-11-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1068
2019-11-01T00:00:00.000,Light Vehicle,Petrol,227445
2019-11-01T00:00:00.000,Light Vehicle,Other,127
2019-11-01T00:00:00.000,Light Vehicle,LPG,857
2019-11-01T00:00:00.000,Light Vehicle,Hybrid,3502
2019-11-01T00:00:00.000,Light Vehicle,Electric,381
2019-11-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,15
2019-11-01T00:00:00.000,Light Vehicle,Diesel,54625
2019-11-01T00:00:00.000,Motorcycle,,13
2019-11-01T00:00:00.000,Motorcycle,Petrol,12361
2019-11-01T00:00:00.000,Light Vehicle,,39538
2019-11-01T00:00:00.000,Heavy Vehicle,,459
2019-11-01T00:00:00.000,Heavy Vehicle,Petrol,27
2019-11-01T00:00:00.000,Heavy Vehicle,LPG,13
2019-11-01T00:00:00.000,Heavy Vehicle,Electric,6
2019-11-01T00:00:00.000,Heavy Vehicle,Diesel,2587
2019-11-01T00:00:00.000,Heavy Vehicle,CNG,73
2019-11-01T00:00:00.000,Motorcycle,Diesel,5
2019-11-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2019-11-01T00:00:00.000,Light Vehicle,Solar,1
2019-11-01T00:00:00.000,Light Vehicle,Steam,1
2019-11-01T00:00:00.000,Motorcycle,Other,2
2019-11-01T00:00:00.000,Light Vehicle,CNG,2
2019-12-01T00:00:00.000,Heavy Vehicle,Electric,7
2019-12-01T00:00:00.000,Light Vehicle,,39532
2019-12-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,85
2019-12-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1047
2019-12-01T00:00:00.000,Light Vehicle,Petrol,227565
2019-12-01T00:00:00.000,Light Vehicle,Other,127
2019-12-01T00:00:00.000,Light Vehicle,LPG,850
2019-12-01T00:00:00.000,Light Vehicle,Hybrid,3515
2019-12-01T00:00:00.000,Light Vehicle,Electric,422
2019-12-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2019-12-01T00:00:00.000,Light Vehicle,Diesel,54897
2019-12-01T00:00:00.000,Motorcycle,,6
2019-12-01T00:00:00.000,Motorcycle,Petrol,12514
2019-12-01T00:00:00.000,Motorcycle,Electric,12
2019-12-01T00:00:00.000,Heavy Vehicle,,454
2019-12-01T00:00:00.000,Heavy Vehicle,Petrol,27
2019-12-01T00:00:00.000,Heavy Vehicle,LPG,13
2019-12-01T00:00:00.000,Heavy Vehicle,Diesel,2573
2019-12-01T00:00:00.000,Heavy Vehicle,CNG,73
2019-12-01T00:00:00.000,Motorcycle,Diesel,5
2019-12-01T00:00:00.000,Motorcycle,Other,3
2019-12-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2019-12-01T00:00:00.000,Light Vehicle,Solar,1
2019-12-01T00:00:00.000,Light Vehicle,Steam,1
2019-12-01T00:00:00.000,Light Vehicle,CNG,2
2019-12-01T00:00:00.000,Heavy Vehicle,Electric,7
2019-12-01T00:00:00.000,Light Vehicle,,39532
2019-12-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,85
2019-12-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1047
2019-12-01T00:00:00.000,Light Vehicle,Petrol,227565
2019-12-01T00:00:00.000,Light Vehicle,Other,127
2019-12-01T00:00:00.000,Light Vehicle,LPG,850
2019-12-01T00:00:00.000,Light Vehicle,Hybrid,3515
2019-12-01T00:00:00.000,Light Vehicle,Electric,422
2019-12-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2019-12-01T00:00:00.000,Light Vehicle,Diesel,54897
2019-12-01T00:00:00.000,Motorcycle,,6
2019-12-01T00:00:00.000,Motorcycle,Petrol,12514
2019-12-01T00:00:00.000,Motorcycle,Electric,12
2019-12-01T00:00:00.000,Heavy Vehicle,,454
2019-12-01T00:00:00.000,Heavy Vehicle,Petrol,27
2019-12-01T00:00:00.000,Heavy Vehicle,LPG,13
2019-12-01T00:00:00.000,Heavy Vehicle,Diesel,2573
2019-12-01T00:00:00.000,Heavy Vehicle,CNG,73
2019-12-01T00:00:00.000,Motorcycle,Diesel,5
2019-12-01T00:00:00.000,Motorcycle,Other,3
2019-12-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2019-12-01T00:00:00.000,Light Vehicle,Solar,1
2019-12-01T00:00:00.000,Light Vehicle,Steam,1
2019-12-01T00:00:00.000,Light Vehicle,CNG,2
2020-01-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-01-01T00:00:00.000,Motorcycle,Diesel,5
2020-01-01T00:00:00.000,Motorcycle,Other,3
2020-01-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-01-01T00:00:00.000,Light Vehicle,Solar,1
2020-01-01T00:00:00.000,Light Vehicle,Steam,1
2020-01-01T00:00:00.000,Light Vehicle,CNG,2
2020-01-01T00:00:00.000,Light Vehicle,Petrol,220844
2020-01-01T00:00:00.000,Light Vehicle,,39475
2020-01-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,86
2020-01-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1033
2020-01-01T00:00:00.000,Light Vehicle,Other,127
2020-01-01T00:00:00.000,Light Vehicle,LPG,828
2020-01-01T00:00:00.000,Light Vehicle,Hybrid,3468
2020-01-01T00:00:00.000,Light Vehicle,Electric,430
2020-01-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-01-01T00:00:00.000,Light Vehicle,Diesel,53744
2020-01-01T00:00:00.000,Motorcycle,,13
2020-01-01T00:00:00.000,Motorcycle,Petrol,12459
2020-01-01T00:00:00.000,Motorcycle,Electric,12
2020-01-01T00:00:00.000,Heavy Vehicle,,456
2020-01-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-01-01T00:00:00.000,Heavy Vehicle,LPG,13
2020-01-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-01-01T00:00:00.000,Heavy Vehicle,Diesel,2566
2020-01-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-01-01T00:00:00.000,Motorcycle,Diesel,5
2020-01-01T00:00:00.000,Motorcycle,Other,3
2020-01-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-01-01T00:00:00.000,Light Vehicle,Solar,1
2020-01-01T00:00:00.000,Light Vehicle,Steam,1
2020-01-01T00:00:00.000,Light Vehicle,CNG,2
2020-01-01T00:00:00.000,Light Vehicle,Petrol,220844
2020-01-01T00:00:00.000,Light Vehicle,,39475
2020-01-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,86
2020-01-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1033
2020-01-01T00:00:00.000,Light Vehicle,Other,127
2020-01-01T00:00:00.000,Light Vehicle,LPG,828
2020-01-01T00:00:00.000,Light Vehicle,Hybrid,3468
2020-01-01T00:00:00.000,Light Vehicle,Electric,430
2020-01-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-01-01T00:00:00.000,Light Vehicle,Diesel,53744
2020-01-01T00:00:00.000,Motorcycle,,13
2020-01-01T00:00:00.000,Motorcycle,Petrol,12459
2020-01-01T00:00:00.000,Motorcycle,Electric,12
2020-01-01T00:00:00.000,Heavy Vehicle,,456
2020-01-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-01-01T00:00:00.000,Heavy Vehicle,LPG,13
2020-01-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-01-01T00:00:00.000,Heavy Vehicle,Diesel,2566
2020-02-01T00:00:00.000,Light Vehicle,,39417
2020-02-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-02-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1022
2020-02-01T00:00:00.000,Light Vehicle,Petrol,221481
2020-02-01T00:00:00.000,Light Vehicle,Other,125
2020-02-01T00:00:00.000,Light Vehicle,LPG,818
2020-02-01T00:00:00.000,Light Vehicle,Hybrid,3660
2020-02-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2020-02-01T00:00:00.000,Heavy Vehicle,Diesel,2582
2020-02-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-02-01T00:00:00.000,Light Vehicle,Electric,446
2020-02-01T00:00:00.000,Motorcycle,Other,3
2020-02-01T00:00:00.000,Motorcycle,Diesel,4
2020-02-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-02-01T00:00:00.000,Light Vehicle,Solar,1
2020-02-01T00:00:00.000,Light Vehicle,Steam,1
2020-02-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-02-01T00:00:00.000,Light Vehicle,CNG,2
2020-02-01T00:00:00.000,Motorcycle,Petrol,12455
2020-02-01T00:00:00.000,Light Vehicle,Diesel,54067
2020-02-01T00:00:00.000,Motorcycle,Electric,15
2020-02-01T00:00:00.000,Motorcycle,,13
2020-02-01T00:00:00.000,Heavy Vehicle,,466
2020-02-01T00:00:00.000,Heavy Vehicle,Petrol,25
2020-02-01T00:00:00.000,Heavy Vehicle,LPG,14
2020-02-01T00:00:00.000,Light Vehicle,,39417
2020-02-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-02-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1022
2020-02-01T00:00:00.000,Light Vehicle,Petrol,221481
2020-02-01T00:00:00.000,Light Vehicle,Other,125
2020-02-01T00:00:00.000,Light Vehicle,LPG,818
2020-02-01T00:00:00.000,Light Vehicle,Hybrid,3660
2020-02-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,19
2020-02-01T00:00:00.000,Heavy Vehicle,Diesel,2582
2020-02-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-02-01T00:00:00.000,Light Vehicle,Electric,446
2020-02-01T00:00:00.000,Motorcycle,Other,3
2020-02-01T00:00:00.000,Motorcycle,Diesel,4
2020-02-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-02-01T00:00:00.000,Light Vehicle,Solar,1
2020-02-01T00:00:00.000,Light Vehicle,Steam,1
2020-02-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-02-01T00:00:00.000,Light Vehicle,CNG,2
2020-02-01T00:00:00.000,Motorcycle,Petrol,12455
2020-02-01T00:00:00.000,Light Vehicle,Diesel,54067
2020-02-01T00:00:00.000,Motorcycle,Electric,15
2020-02-01T00:00:00.000,Motorcycle,,13
2020-02-01T00:00:00.000,Heavy Vehicle,,466
2020-02-01T00:00:00.000,Heavy Vehicle,Petrol,25
2020-02-01T00:00:00.000,Heavy Vehicle,LPG,14
2020-03-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-03-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-03-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1017
2020-03-01T00:00:00.000,Light Vehicle,Petrol,223049
2020-03-01T00:00:00.000,Light Vehicle,Other,128
2020-03-01T00:00:00.000,Light Vehicle,LPG,797
2020-03-01T00:00:00.000,Light Vehicle,Hybrid,3765
2020-03-01T00:00:00.000,Light Vehicle,Electric,514
2020-03-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-03-01T00:00:00.000,Light Vehicle,Diesel,54456
2020-03-01T00:00:00.000,Motorcycle,,13
2020-03-01T00:00:00.000,Motorcycle,Petrol,12200
2020-03-01T00:00:00.000,Motorcycle,Electric,14
2020-03-01T00:00:00.000,Heavy Vehicle,,467
2020-03-01T00:00:00.000,Heavy Vehicle,Petrol,25
2020-03-01T00:00:00.000,Heavy Vehicle,LPG,15
2020-03-01T00:00:00.000,Light Vehicle,,39065
2020-03-01T00:00:00.000,Heavy Vehicle,Diesel,2553
2020-03-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-03-01T00:00:00.000,Motorcycle,Diesel,5
2020-03-01T00:00:00.000,Motorcycle,Other,3
2020-03-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-03-01T00:00:00.000,Light Vehicle,Solar,1
2020-03-01T00:00:00.000,Light Vehicle,Steam,1
2020-03-01T00:00:00.000,Light Vehicle,CNG,2
2020-03-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-03-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-03-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,1017
2020-03-01T00:00:00.000,Light Vehicle,Petrol,223049
2020-03-01T00:00:00.000,Light Vehicle,Other,128
2020-03-01T00:00:00.000,Light Vehicle,LPG,797
2020-03-01T00:00:00.000,Light Vehicle,Hybrid,3765
2020-03-01T00:00:00.000,Light Vehicle,Electric,514
2020-03-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,18
2020-03-01T00:00:00.000,Light Vehicle,Diesel,54456
2020-03-01T00:00:00.000,Motorcycle,,13
2020-03-01T00:00:00.000,Motorcycle,Petrol,12200
2020-03-01T00:00:00.000,Motorcycle,Electric,14
2020-03-01T00:00:00.000,Heavy Vehicle,,467
2020-03-01T00:00:00.000,Heavy Vehicle,Petrol,25
2020-03-01T00:00:00.000,Heavy Vehicle,LPG,15
2020-03-01T00:00:00.000,Light Vehicle,,39065
2020-03-01T00:00:00.000,Heavy Vehicle,Diesel,2553
2020-03-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-03-01T00:00:00.000,Motorcycle,Diesel,5
2020-03-01T00:00:00.000,Motorcycle,Other,3
2020-03-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-03-01T00:00:00.000,Light Vehicle,Solar,1
2020-03-01T00:00:00.000,Light Vehicle,Steam,1
2020-03-01T00:00:00.000,Light Vehicle,CNG,2
2020-04-01T00:00:00.000,Light Vehicle,Petrol,221390
2020-04-01T00:00:00.000,Light Vehicle,,38547
2020-04-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-04-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,977
2020-04-01T00:00:00.000,Light Vehicle,Other,128
2020-04-01T00:00:00.000,Light Vehicle,LPG,771
2020-04-01T00:00:00.000,Light Vehicle,Hybrid,3843
2020-04-01T00:00:00.000,Light Vehicle,Electric,522
2020-04-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2020-04-01T00:00:00.000,Light Vehicle,Diesel,54268
2020-04-01T00:00:00.000,Motorcycle,,13
2020-04-01T00:00:00.000,Motorcycle,Petrol,11578
2020-04-01T00:00:00.000,Motorcycle,Electric,46
2020-04-01T00:00:00.000,Heavy Vehicle,,469
2020-04-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-04-01T00:00:00.000,Heavy Vehicle,LPG,15
2020-04-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-04-01T00:00:00.000,Heavy Vehicle,Diesel,2538
2020-04-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-04-01T00:00:00.000,Motorcycle,Diesel,5
2020-04-01T00:00:00.000,Motorcycle,Other,3
2020-04-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-04-01T00:00:00.000,Light Vehicle,Solar,1
2020-04-01T00:00:00.000,Light Vehicle,Steam,1
2020-04-01T00:00:00.000,Light Vehicle,CNG,2
2020-04-01T00:00:00.000,Light Vehicle,Petrol,221390
2020-04-01T00:00:00.000,Light Vehicle,,38547
2020-04-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,94
2020-04-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,977
2020-04-01T00:00:00.000,Light Vehicle,Other,128
2020-04-01T00:00:00.000,Light Vehicle,LPG,771
2020-04-01T00:00:00.000,Light Vehicle,Hybrid,3843
2020-04-01T00:00:00.000,Light Vehicle,Electric,522
2020-04-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2020-04-01T00:00:00.000,Light Vehicle,Diesel,54268
2020-04-01T00:00:00.000,Motorcycle,,13
2020-04-01T00:00:00.000,Motorcycle,Petrol,11578
2020-04-01T00:00:00.000,Motorcycle,Electric,46
2020-04-01T00:00:00.000,Heavy Vehicle,,469
2020-04-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-04-01T00:00:00.000,Heavy Vehicle,LPG,15
2020-04-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-04-01T00:00:00.000,Heavy Vehicle,Diesel,2538
2020-04-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-04-01T00:00:00.000,Motorcycle,Diesel,5
2020-04-01T00:00:00.000,Motorcycle,Other,3
2020-04-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-04-01T00:00:00.000,Light Vehicle,Solar,1
2020-04-01T00:00:00.000,Light Vehicle,Steam,1
2020-04-01T00:00:00.000,Light Vehicle,CNG,2
2020-05-01T00:00:00.000,Light Vehicle,,38426
2020-05-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,99
2020-05-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,983
2020-05-01T00:00:00.000,Light Vehicle,Petrol,223879
2020-05-01T00:00:00.000,Light Vehicle,Other,127
2020-05-01T00:00:00.000,Light Vehicle,LPG,790
2020-05-01T00:00:00.000,Light Vehicle,Hybrid,3994
2020-05-01T00:00:00.000,Light Vehicle,Electric,537
2020-05-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2020-05-01T00:00:00.000,Light Vehicle,Diesel,55026
2020-05-01T00:00:00.000,Motorcycle,,13
2020-05-01T00:00:00.000,Motorcycle,Petrol,11278
2020-05-01T00:00:00.000,Motorcycle,Electric,102
2020-05-01T00:00:00.000,Heavy Vehicle,,468
2020-05-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-05-01T00:00:00.000,Heavy Vehicle,LPG,16
2020-05-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-05-01T00:00:00.000,Heavy Vehicle,Diesel,2541
2020-05-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-05-01T00:00:00.000,Motorcycle,Diesel,5
2020-05-01T00:00:00.000,Motorcycle,Other,3
2020-05-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-05-01T00:00:00.000,Light Vehicle,Solar,1
2020-05-01T00:00:00.000,Light Vehicle,Steam,1
2020-05-01T00:00:00.000,Light Vehicle,CNG,2
2020-05-01T00:00:00.000,Light Vehicle,,38426
2020-05-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,99
2020-05-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,983
2020-05-01T00:00:00.000,Light Vehicle,Petrol,223879
2020-05-01T00:00:00.000,Light Vehicle,Other,127
2020-05-01T00:00:00.000,Light Vehicle,LPG,790
2020-05-01T00:00:00.000,Light Vehicle,Hybrid,3994
2020-05-01T00:00:00.000,Light Vehicle,Electric,537
2020-05-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,17
2020-05-01T00:00:00.000,Light Vehicle,Diesel,55026
2020-05-01T00:00:00.000,Motorcycle,,13
2020-05-01T00:00:00.000,Motorcycle,Petrol,11278
2020-05-01T00:00:00.000,Motorcycle,Electric,102
2020-05-01T00:00:00.000,Heavy Vehicle,,468
2020-05-01T00:00:00.000,Heavy Vehicle,Petrol,27
2020-05-01T00:00:00.000,Heavy Vehicle,LPG,16
2020-05-01T00:00:00.000,Heavy Vehicle,Electric,7
2020-05-01T00:00:00.000,Heavy Vehicle,Diesel,2541
2020-05-01T00:00:00.000,Heavy Vehicle,CNG,73
2020-05-01T00:00:00.000,Motorcycle,Diesel,5
2020-05-01T00:00:00.000,Motorcycle,Other,3
2020-05-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2020-05-01T00:00:00.000,Light Vehicle,Solar,1
2020-05-01T00:00:00.000,Light Vehicle,Steam,1
2020-05-01T00:00:00.000,Light Vehicle,CNG,2
2020-06-01T00:00:00.000,Motorcycle,Electric,101
2020-06-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,974
2020-06-01T00:00:00.000,Light Vehicle,Petrol,226436
2020-06-01T00:00:00.000,Light Vehicle,,38605
